NUM,GAL_L,GAL_B,P,SP,Q,SQ,U,SU,UF,DeltaLatitudeFINAL,DeltaLongitudeFINAL,AngleDEG,AngleRAD
8144850,37.19270735688558,0.0073912026766380125,1.337611,0.7655686736106873,0.367051504411432,0.6231524294307187,1.4968541478230881,0.7732966660999221,1,35.36223222003615,45.08247898909538,38.11103194222387,0.6651629887245358
8145635,37.1918850357724,0.0058144028652450455,1.422524,0.7048642635345459,-0.3445280198915255,0.9121611092921502,1.5497450771659549,0.693012884438716,1,44.69464925861462,35.85021795718456,51.26687395997257,0.894775747806465
8147917,37.203745565992214,0.008331658913729015,5.959,1.246,1.704,1.39,5.845,1.2329999999999999,1,34.380328514967886,45.836068747079594,36.87347373844459,0.6435635233835205
8148955,37.202823992362,0.006090256945531127,3.717,0.47600000000000003,0.363,0.406,3.73,0.47700000000000004,1,38.50213654198405,42.431811322548775,42.22076700143105,0.7368913968923453
8150492,37.20358783387499,0.003708523379780128,1.4180000000000001,0.451,0.424,0.42100000000000004,1.426,0.45399999999999996,1,34.257806072868064,45.92644207437679,36.72046657980453,0.6408930446861302
8150746,37.214656260437884,0.00892514971087597,1.433,0.24600000000000002,0.201,0.284,1.44,0.245,1,37.6097130026502,43.225740856953436,41.026902632403925,0.7160545328305773
8160081,37.21892739228819,-0.0050597932305375395,2.044,1.2990000000000002,0.039,1.286,2.4219999999999997,1.2990000000000002,1,40.1867649740057,40.83960052000761,44.53874023486708,0.777347661788903
8161962,37.23981065427813,0.002526742303460082,3.083415,0.5280362367630005,-0.3991692792639291,0.6212084728087544,3.1027305433210848,0.5263554218258895,1,43.02144984047476,37.84138403818585,48.665444811679286,0.8493722439113953
8162164,37.2471608905613,0.0059779721423864,2.524691,1.2763655185699463,2.188250047429846,1.2333155929635675,1.7929694913221763,1.337923491035537,1,19.281131970150604,53.95505844643598,19.66494843159848,0.3432180973662884
8163870,37.225023299138066,-0.008392558956933659,0.645,0.413,0.512,0.439,0.569,0.391,1,23.312675087641544,52.34040966451744,24.00917564077554,0.41903916562115245
8163929,37.23743366254958,-0.00211816671697529,3.0910580000000003,0.9178077578544616,-1.3715438057565144,1.0874353812779594,2.918198544022074,0.8759190368302545,1,48.36929124241723,30.71192352492903,57.58668579496649,1.0050772724336134
8167017,37.25688443104643,0.0025979082457958237,2.158129,1.044342041015625,1.706894071815373,1.1937214682005943,1.6836533622559653,0.8643124525414531,1,21.74459899601598,53.00941170682615,22.30363440681207,0.389271855559963
8168190,37.24131422891921,-0.0073753921747678405,0.9460860000000001,0.3128639459609985,0.3178163749075338,0.2904289060646641,0.9444346757164171,0.3153039205827335,1,33.434913450466404,46.52989018181893,35.70057244047274,0.6230925339329967
